SYSET	Word	W1	W2	DEF_SYNT
100682625	otoplasty	reconstructive	surgery	 (S1 (NP (NP (NN reconstructive)(NN surgery))(PP (IN of)(NP (NP (DT the)(NN auricle))(PP (IN of)(NP (DT the)(JJ external)(NN ear)))))))# 
103862676	oven	kitchen	appliance	 (S1 (NP (NP (NN kitchen)(NN appliance))(VP (VBN used)(PP (IN for)(NP (VBG baking)(CC or)(VBG roasting))))))# 
109381880	overburden	surface	soil	 (S1 (NP (NP (DT the)(NN surface)(NN soil))(SBAR (WHNP (WDT that))(S (VP (MD must)(VP (AUX be)(VP (VBN moved)(ADVP (RB away))(S (VP (TO to)(VP (VB get)(PP (IN at)(NP (NP (NN coal)(NNS seams))(CC and)(NP (NN mineral)(NNS deposits))))))))))))))# 
103866555	Ovocon	trade	name	 (S1 (NP (NP (NN trade)(NN name))(PP (IN for)(NP (NP (DT an)(JJ oral)(NN contraceptive))(VP (VBG containing)(NP (NN estradiol)(CC and)(NN norethindrone)))))))# 
103866908	Ovral	trade	name	 (S1 (NP (NP (NN trade)(NN name))(PP (IN for)(NP (NP (DT an)(JJ oral)(NN contraceptive))(VP (VBG containing)(NP (NN estradiol)(CC and)(NN norgestrel)))))))# 
103867070	Ovrette	trade	name	 (S1 (NP (NP (NN trade)(NN name))(PP (IN for)(NP (NP (DT an)(JJ oral)(NN contraceptive))(VP (VBG containing)(NP (NN norgestrel)))))))# 
103867201	Ovulen	trade	name	 (S1 (NP (NP (NN trade)(NN name))(PP (IN for)(NP (NP (DT an)(JJ oral)(NN contraceptive))(VP (VBG containing)(NP (NP (NN mestranol))(CC and)(NP (DT a)(NN progestin)(NN compound))))))))# 
105457973	ovum	female	gamete	 (S1 (NP (DT the)(NN female)(NN gamete)))# 
109090128	Owensboro	tobacco	market	 (S1 (NP (DT a)(NN tobacco)(NN market)))# 
109077681	Oxford	university	town	 (S1 (NP (NP (DT a)(NN university)(NN town))(PP (IN in)(NP (JJ northern)(NNP Mississippi)))))# 
103868643	oximeter	measuring	instrument	 (S1 (NP (NP (DT a)(NN measuring)(NN instrument))(SBAR (WHNP (WDT that))(S (VP (VBZ measures)(NP (NP (DT the)(NN oxygen))(PP (IN in)(NP (JJ arterial)(NN blood)))))))))# 
101739260	Oxybelis	vine	snakes	 (S1 (NP (NN vine)(NNS snakes)))# 
103195485	pad	living	quarters	 (S1 (NP (JJ temporary)(NN living)(NNS quarters)))# 
103874138	paddle-wheeler	steam	vessel	 (S1 (NP (NP (DT a)(NN steam)(NN vessel))(VP (VBN propelled)(PP (IN by)(NP (NN paddle)(NNS wheels))))))# 
111220664	Paige	baseball	player	 (S1 (NP (NP (NNP United)(NNPS States))(NN baseball)(NN player)))# 
111221107	Paine	American	Revolutionary	 (S1 (NP (NP (NNP American)(NNP Revolutionary))(NP (NP (NN leader))(CC and)(NP (NP (NN signer))(PP (IN of)(NP (NP (DT the)(NNP Declaration))(PP (IN of)(NP (NP (NNP Independence))(PRN (-LRB- -LRB-)(NP (CD 1731-1814))(-RRB- -RRB-))))))))))# 
106073888	palaeontology	earth	science	 (S1 (NP (NP (DT the)(NN earth)(NN science))(SBAR (WHNP (WDT that))(S (VP (VBZ studies)(NP (NN fossil)(NNS organisms)(CC and)(JJ related)(NNS remains)))))))# 
103878418	paleolith	stone	tool	 (S1 (NP (NP (DT a)(NN stone)(NN tool))(PP (IN from)(NP (DT the)(JJ Paleolithic)(NN age)))))# 
106073888	paleontology	earth	science	 (S1 (NP (NP (DT the)(NN earth)(NN science))(SBAR (WHNP (WDT that))(S (VP (VBZ studies)(NP (NN fossil)(NNS organisms)(CC and)(JJ related)(NNS remains)))))))# 
103879116	pall	burial	garment	 (S1 (NP (NP (NN burial)(NN garment))(SBAR (WHPP (IN in)(WHNP (WDT which)))(S (NP (DT a)(NN corpse))(VP (AUX is)(VP (VBN wrapped)))))))# 
103879456	pallet	hand	tool	 (S1 (NP (NP (DT a)(NN hand)(NN tool))(PP (IN with)(NP (NP (DT a)(JJ flat)(NN blade))(VP (VBN used)(PP (IN by)(NP (NP (NNS potters))(PP (IN for)(S (VP (VBG mixing)(CC and)(VBG shaping)(NP (NNP clay))))))))))))# 
103880323	pan	shallow	container	 (S1 (NP (NP (NN shallow)(NN container))(VP (VBN made)(PP (IN of)(NP (NN metal))))))# 
108311522	panchayat	village	council	 (S1 (NP (NP (DT a)(NN village)(NN council))(PP (IN in)(NP (NP (NNP India))(CC or)(NP (JJ southern)(NNP Pakistan))))))# 
108311522	panchayet	village	council	 (S1 (NP (NP (DT a)(NN village)(NN council))(PP (IN in)(NP (NP (NNP India))(CC or)(NP (JJ southern)(NNP Pakistan))))))# 
103881893	pane	sheet	glass	 (S1 (NP (NP (NN sheet)(NN glass))(VP (VBN cut)(PP (IN in)(NP (NP (NNS shapes))(PP (IN for)(NP (NNS windows)(CC or)(NNS doors))))))))# 
112126911	Panicum	panic	grass	 (S1 (NP (NN panic)(NN grass)))# 
111221956	Panofsky	art	historian	 (S1 (NP (NP (NN art)(NN historian))(PRN (-LRB- -LRB-)(NP (CD 1892-1968))(-RRB- -RRB-))))# 
102128120	Panthera	snow	leopards	 (S1 (NP (NN snow)(NNS leopards)))# 
114976759	pantile	roofing	tile	 (S1 (NP (NP (DT a)(NN roofing)(NN tile))(PP (IN with)(NP (DT a)(NN S-shape)))))# 
108062970	paper	business	firm	 (S1 (NP (NP (DT a)(NN business)(NN firm))(SBAR (WHNP (WDT that))(S (VP (VBZ publishes)(NP (NNS newspapers)))))))# 
103888257	parachute	rescue	equipment	 (S1 (NP (NP (NN rescue)(NN equipment))(VP (VBG consisting)(PP (IN of)(NP (NP (DT a)(NN device))(SBAR (WHNP (WDT that))(S (VP (VP (VBZ fills)(PP (IN with)(NP (NN air))))(CC and)(VP (VBZ retards)(NP (PRP your)(NN fall)))))))))))# 
105505679	parasympathetic	blood	vessels	 (S1 (NP (NNS dilates)(NN blood)(NNS vessels)))# 
105268619	parenchyma	animal	tissue	 (S1 (NP (NP (NN animal)(NN tissue))(SBAR (WHNP (WDT that))(S (VP (VBZ constitutes)(NP (NP (DT the)(JJ essential)(NN part))(PP (IN of)(NP (DT an)(NN organ)(SBAR (IN as)(S (VP (VBN contrasted)(PP (IN with)(NP (JJ e.g.)(JJ connective)(NN tissue)(CC and)(NN 
109527454	Parjanya	Hindu	god	 (S1 (NP (NP (NNP Hindu)(NNP god))(PP (IN of)(NP (NN rain)))))# 
100492497	parliament	card	game	 (S1 (NP (NP (DT a)(NN card)(NN game))(SBAR (WHPP (IN in)(WHNP (WDT which)))(S (NP (PRP you))(VP (VBP play)(NP (PRP your)(NX (NX (NNS sevens))(CC and)(NX (JJ other)(NNS cards))))(PP (IN in)(NP (NP (NN sequence))(PP (IN in)(NP (NP (DT the)(JJ same)(NN suit
100135504	parry	return	punch	 (S1 (NP (NP (DT a)(NN return)(NN punch))(PRN (-LRB- -LRB-)(PP (ADVP (RB especially))(IN by)(NP (DT a)(NN boxer)))(-RRB- -RRB-))))# 
106577369	parser	computer	program	 (S1 (NP (NP (DT a)(NN computer)(NN program))(SBAR (WHNP (WDT that))(S (VP (VBZ divides)(S (VP (VB code)(PRT (RP up))(PP (IN into)(NP (JJ functional)(NNS components))))))))))# 
106326406	particle	function	word	 (S1 (NP (NP (DT a)(NN function)(NN word))(SBAR (WHNP (WDT that))(S (VP (MD can)(VP (AUX be)(VP (VBN used)(PP (IN in)(NP (NNP English)))(S (VP (TO to)(VP (VB form)(NP (JJ phrasal)(NNS verbs))))))))))))# 
106519369	pass	complimentary	ticket	 (S1 (NP (DT a)(NN complimentary)(NN ticket)))# 
104373264	patchboard	telephone	central	 (S1 (NP (NP (NNP telephone)(NNP central))(SBAR (WHADVP (WRB where))(S (NP (NNS circuits))(VP (AUX are)(VP (VBN completed)(PP (IN with)(NP (NNS patchcords)))))))))# 
111225165	Paterson	American	Revolutionary	 (S1 (NP (NP (NNP American)(NNP Revolutionary))(NP (NP (NN leader))(PRN (-LRB- -LRB-)(VP (VBN born)(PP (IN in)(NP (NNP Ireland))))(-RRB- -RRB-))(SBAR (WHNP (WP who))(S (VP (AUX was)(NP (NP (DT a)(NN member))(PP (IN of)(NP (NP (DT the)(JJ Constitutional)(N
100495524	patience	card	game	 (S1 (NP (NP (DT a)(NN card)(NN game))(VP (VBN played)(PP (IN by)(NP (CD one)(NN person))))))# 
113271631	patrimony	church	endowment	 (S1 (NP (DT a)(NN church)(NN endowment)))# 
115271008	pause	time	interval	 (S1 (NP (NP (DT a)(NN time)(NN interval))(SBAR (WHPP (IN during)(WHNP (WDT which)))(S (NP (EX there))(VP (AUX is)(NP (NP (DT a)(JJ temporary)(NN cessation))(PP (IN of)(NP (NN something)))))))))# 
114490801	payable	liability	account	 (S1 (NP (NP (DT a)(NN liability)(NN account))(VP (VBG showing)(SBAR (WHNP (WRB how)(JJ much))(S (VP (AUX is)(VP (VBN owed)(PP (IN for)(NP (NP (NNS goods)(CC and)(NNS services))(VP (VBN purchased)(PP (IN on)(NP (NN credit)))))))))))))# 
113902482	peak	V	shape	 (S1 (NP (DT a)(NN V)(NN shape)))# 
110410668	peasant	country	person	 (S1 (NP (DT a)(NN country)(NN person)))# 
114689493	peat	vegetable	matter	 (S1 (NP (NP (ADJP (RB partially)(VBN carbonized))(NN vegetable)(NN matter))(VP (VBN saturated)(PP (IN with)(NP (NN water))))))# 
114978453	pediculicide	chemical	agent	 (S1 (NP (NP (DT a)(NN chemical)(NN agent))(SBAR (WHNP (WDT that))(S (VP (VBZ kills)(NP (NN lice)))))))# 
101771246	Pedipalpi	whip	scorpions	 (S1 (NP (NN whip)(NNS scorpions)))# 
103904782	pedometer	measuring	instrument	 (S1 (NP (NP (NN measuring)(NN instrument))(PP (IN for)(S (VP (VBG recording)(NP (NP (DT the)(NN number))(PP (IN of)(NP (NP (NNS steps))(VP (VBN taken)(PP (IN in)(NP (VBG walking))))))))))))# 
114855724	pee	excretory	product	 (S1 (NP (JJ liquid)(NN excretory)(NN product)))# 
114230800	pemphigus	skin	disease	 (S1 (NP (NP (DT a)(NN skin)(NN disease))(VP (VBN characterized)(PP (IN by)(NP (NP (JJ large)(JJ thin-walled)(NNS blisters))(PRN (-LRB- -LRB-)(NP (NNS bullae))(-RRB- -RRB-))(VP (VBG arising)(PP (IN from)(NP (NP (JJ normal)(NN skin))(CC or)(NP (JJ mucous)(
103005285	pendant	lighting	fixture	 (S1 (NP (VBN branched)(NN lighting)(NN fixture)))# 
103005285	pendent	lighting	fixture	 (S1 (NP (VBN branched)(NN lighting)(NN fixture)))# 
103912496	Pentagon	government	building	 (S1 (NP (NP (DT a)(NN government)(NN building))(PP (IN with)(NP (NP (CD five)(NNS sides))(SBAR (WHNP (WDT that))(S (VP (VBZ serves)(PP (IN as)(NP (NP (DT the)(NN headquarters))(PP (IN of)(NP (NP (DT the)(NNP United)(NNP States)(NNP Department))(PP (IN of
107096142	pentameter	verse	line	 (S1 (NP (NP (DT a)(NN verse)(NN line))(VP (AUXG having)(NP (CD five)(JJ metrical)(NNS feet)))))# 
101788730	Pentastomida	tongue	worms	 (S1 (NP (NN tongue)(NNS worms)))# 
113985219	penumbra	fringe	region	 (S1 (NP (NP (DT a)(NN fringe)(NN region))(PP (IN of)(NP (NP (JJ partial)(NN shadow))(PP (IN around)(NP (DT an)(NN umbra)))))))# 
112336092	peppermint	gum	tree	 (S1 (NP (NP (JJ red)(NN gum)(NN tree))(PP (IN of)(NP (NNP Tasmania)))))# 
113614679	perch	square	rod	 (S1 (NP (NP (DT a)(NN square)(NN rod))(PP (IN of)(NP (NN land)))))# 
102556623	Percidae	freshwater	fishes	 (S1 (NP (JJ active)(NN freshwater)(NNS fishes)))# 
114081025	pericementoclasia	pocket	formation	 (S1 (NP (NP (JJ pus)(NN pocket)(NN formation))(PP (IN around)(NP (DT a)(NN tooth)))))# 
105327652	perithelium	tissue	layer	 (S1 (NP (NP (NN tissue)(NN layer))(PP (IN around)(NP (JJ small)(NN blood)(NNS vessels)))))# 
101948446	periwinkle	marine	gastropod	 (S1 (NP (JJ edible)(NN marine)(NN gastropod)))# 
102579928	permit	game	fish	 (S1 (NP (JJ large)(NN game)(NN fish)))# 
102349040	Perognathus	pocket	mice	 (S1 (NP (NN pocket)(NNS mice)))# 
108834806	Perth	state	capital	 (S1 (NP (NP (DT the)(NN state)(NN capital))(PP (IN of)(NP (NNP Western)(NNP Australia)))))# 
108619250	pesthole	breeding	ground	 (S1 (NP (NP (DT a)(NN breeding)(NN ground))(PP (IN for)(NP (NN epidemic)(NN disease)))))# 
105096708	petite	garment	size	 (S1 (NP (NP (DT a)(NN garment)(NN size))(PP (IN for)(NP (JJ short)(CC or)(JJ slender)(NNS women)))))# 
101878803	Petrogale	rock	wallabies	 (S1 (NP (NN rock)(NNS wallabies)))# 
100679140	phacoemulsification	extracapsular	surgery	 (S1 (NP (NP (NN extracapsular)(NN surgery))(PP (IN for)(NP (NP (NNS cataracts))(SBAR (WHPP (IN in)(WHNP (WDT which)))(S (NP (JJ ultrasonic)(NN sound))(VP (VBZ breaks)(NP (NP (DT the)(NN cortex)(CC and)(NN nucleus))(PP (IN of)(NP (DT the)(NN lens))))(PP (
101402169	Phaeophyceae	brown	algae	 (S1 (NP (NNP brown)(NNP algae)))# 
100689995	phalloplasty	reconstructive	surgery	 (S1 (NP (NP (NN reconstructive)(NN surgery))(PP (IN on)(NP (DT the)(NN penis)(S (VP (TO to)(VP (VB repair)(NP (JJ congenital)(NN abnormality)(CC or)(NN injury)))))))))# 
110421470	pharmacist	health	professional	 (S1 (NP (NP (DT a)(NN health)(NN professional))(VP (VBN trained)(PP (IN in)(NP (NP (DT the)(NN art))(PP (IN of)(S (VP (VBG preparing)(CC and)(VBG dispensing)(NP (NNS drugs))))))))))# 
102230782	Phasmatodea	leaf	insects	 (S1 (NP (NN leaf)(NNS insects)))# 
102230782	Phasmida	leaf	insects	 (S1 (NP (NN leaf)(NNS insects)))# 
102231930	Phillidae	leaf	insects	 (S1 (NP (NN leaf)(NNS insects)))# 
102198021	Philophylla	leaf	miners	 (S1 (NP (NN leaf)(NNS miners)))# 
112593689	phoenicophorium	latanier	palm	 (S1 (NP (NN latanier)(NN palm)))# 
101830183	Phoeniculidae	wood	hoopoes	 (S1 (NP (NN wood)(NNS hoopoes)))# 
103455802	photogravure	intaglio	print	 (S1 (NP (NP (DT an)(NN intaglio)(NN print))(VP (VBN produced)(PP (IN by)(NP (NN gravure))))))# 
100527061	phrase	dance	movements	 (S1 (NP (NP (NN dance)(NNS movements))(SBAR (WHNP (WDT that))(S (VP (AUX are)(VP (VBN linked)(PP (IN in)(NP (DT a)(JJ single)(JJ choreographic)(NN sequence)))))))))# 
102184881	Phthiriidae	crab	lice	 (S1 (NP (NN crab)(NN lice)))# 
102294279	Phthorimaea	potato	moths	 (S1 (NP (NN potato)(NNS moths)))# 
102231930	Phyllidae	leaf	insects	 (S1 (NP (NN leaf)(NNS insects)))# 
111649749	Phyllocladus	celery	pine	 (S1 (NP (NNP celery)(NNP pine)))# 
102255567	Phylloxeridae	plant	lice	 (S1 (NP (NN plant)(NN lice)))# 
112910141	Physalis	ground	cherries	 (S1 (NP (NN ground)(NNS cherries)))# 
102066950	Physeteridae	sperm	whales	 (S1 (NP (NN sperm)(NNS whales)))# 
114983143	phytochemical	chemical	substance	 (S1 (NP (NP (DT a)(NN chemical)(NN substance))(VP (VBN obtained)(PP (IN from)(NP (NP (NNS plants))(SBAR (WHNP (WDT that))(S (VP (AUX is)(ADJP (ADJP (RB biologically)(JJ active))(CC but)(ADJP (RB not)(JJ nutritive)))))))))))# 
111234152	Piaf	cabaret	singer	 (S1 (NP (NP (JJ French)(NN cabaret)(NN singer))(PRN (-LRB- -LRB-)(NP (CD 1915-1963))(-RRB- -RRB-))))# 
103928116	piano	keyboard	instrument	 (S1 (NP (NP (DT a)(NN keyboard)(NN instrument))(SBAR (WHNP (WDT that))(S (VP (AUX is)(VP (VBN played)(PP (IN by)(S (VP (VBG depressing)(NP (NP (NNS keys))(SBAR (WHNP (WDT that))(S (VP (VBP cause)(S (NP (NNS hammers))(VP (TO to)(VP (VP (VB strike)(NP (VBN
103928116	pianoforte	keyboard	instrument	 (S1 (NP (NP (DT a)(NN keyboard)(NN instrument))(SBAR (WHNP (WDT that))(S (VP (AUX is)(VP (VBN played)(PP (IN by)(S (VP (VBG depressing)(NP (NP (NNS keys))(SBAR (WHNP (WDT that))(S (VP (VBP cause)(S (NP (NNS hammers))(VP (TO to)(VP (VP (VB strike)(NP (VBN
101837746	Piciformes	honey	guides	 (S1 (NP (NN honey)(NNS guides)))# 
100563665	pick	basketball	maneuver	 (S1 (NP (DT a)(NN basketball)(NN maneuver)))# 
100564583	pick-off	baseball	play	 (S1 (NP (NP (DT a)(NN baseball)(NN play))(SBAR (WHPP (IN in)(WHNP (WDT which)))(S (NP (DT a)(NN base)(NN runner))(VP (AUX is)(VP (VP (VBN caught)(PP (IN off)(NP (NN base))))(CC and)(VP (VBN tagged)(PRT (RP out)))))))))# 
114855724	piddle	excretory	product	 (S1 (NP (JJ liquid)(NN excretory)(NN product)))# 
103934890	piezometer	measuring	instrument	 (S1 (NP (NP (DT a)(NN measuring)(NN instrument))(PP (IN for)(S (VP (VBG measuring)(NP (JJ high)(NNS pressures)))))))# 
102975412	pillowcase	bed	linen	 (S1 (NP (NP (NN bed)(NN linen))(VP (VBG consisting)(PP (IN of)(NP (NP (DT a)(NN cover))(PP (IN for)(NP (DT a)(NN pillow))))))))# 
112330751	Pimenta	allspice	tree	 (S1 (NP (NN allspice)(NN tree)))# 
112637485	pimpernel	garden	herb	 (S1 (NP (NP (JJ European)(NN garden)(NN herb))(PP (IN with)(NP (NP (JJ purple-tinged)(NNS flowers))(CC and)(NP (NP (NNS leaves))(SBAR (WHNP (WDT that))(S (VP (AUX are)(ADVP (RB sometimes))(VP (VBN used)(PP (IN for)(NP (NNS salads))))))))))))# 
102491474	pinche	South	American	 (S1 (NP (NP (NNP South)(NNP American))(VP (VBN tamarin)(PP (IN with)(NP (DT a)(JJ tufted)(NN head))))))# 
103942692	pinger	pulse	generator	 (S1 (NP (NP (DT a)(NN pulse)(NN generator))(VP (VBN used)(PP (IN for)(NP (NP (VB echo)(VBG sounding))(PP (IN in)(NP (NN sonar))))))))# 
103947111	pipet	measuring	instrument	 (S1 (NP (NP (NN measuring)(NN instrument))(VP (VBG consisting)(PP (IN of)(NP (NP (DT a)(VBN graduated)(NN glass)(NN tube))(VP (VBN used)(S (VP (TO to)(VP (VP (VB measure))(CC or)(VP (VB transfer)(NP (NP (JJ precise)(NNS volumes))(PP (IN of)(NP (DT a)(NN 
103947111	pipette	measuring	instrument	 (S1 (NP (NP (NN measuring)(NN instrument))(VP (VBG consisting)(PP (IN of)(NP (NP (DT a)(VBN graduated)(NN glass)(NN tube))(VP (VBN used)(S (VP (TO to)(VP (VP (VB measure))(CC or)(VP (VB transfer)(NP (NP (JJ precise)(NNS volumes))(PP (IN of)(NP (DT a)(NN 
100494293	piquet	card	game	 (S1 (NP (NP (DT a)(NN card)(NN game))(PP (IN for)(NP (NP (CD two)(NNS players))(VP (VBG using)(NP (NP (DT a)(VBN reduced)(NN pack))(PP (IN of)(NP (CD 32)(NNS cards)))))))))# 
114855724	piss	excretory	product	 (S1 (NP (JJ liquid)(NN excretory)(NN product)))# 
103949442	pit	surface	excavation	 (S1 (NP (NP (DT a)(NN surface)(NN excavation))(PP (IN for)(S (VP (VBG extracting)(NP (NN stone)(CC or)(NN slate)))))))# 
111236043	Pitman	English	educator	 (S1 (NP (NP (NNP English)(NNP educator))(SBAR (WHNP (WP who))(S (VP (VBD invented)(NP (NP (DT a)(NN system))(PP (IN of)(NP (JJ phonetic)(NN shorthand)(PRN (-LRB- -LRB-)(JJ 1813-1897)(-RRB- -RRB-))))))))))# 
103951068	piton	metal	spike	 (S1 (NP (NP (DT a)(NN metal)(NN spike))(PP (IN with)(NP (NP (DT a)(NN hole))(PP (IN for)(NP (DT a)(NN rope)))))))# 
103951453	Pitot	measuring	instrument	 (S1 (NP (NP (NN measuring)(NN instrument))(VP (VBG consisting)(PP (IN of)(NP (NP (DT a)(JJ right-angled)(NN tube))(PP (IN with)(NP (NP (DT an)(JJ open)(NN end))(SBAR (WHNP (WDT that))(S (VP (AUX is)(VP (VP (VBN directed)(PP (IN in)(NP (NP (NN opposition)
105483890	pituitary	master	gland	 (S1 (NP (NP (DT the)(NN master)(NN gland))(PP (IN of)(NP (DT the)(NN endocrine)(NN system)))))# 
101733634	Pituophis	bull	snakes	 (S1 (NP (NN bull)(NNS snakes)))# 
114114186	PKD	kidney	disease	 (S1 (NP (NP (NN kidney)(NN disease))(VP (VBN characterized)(PP (IN by)(NP (NP (JJ enlarged)(NNS kidneys))(VP (VBG containing)(NP (JJ many)(NNS cysts))))))))# 
105728678	plan	arrangement	scheme	 (S1 (NP (DT an)(NN arrangement)(NN scheme)))# 
103955296	plane	power	tool	 (S1 (NP (NP (DT a)(NN power)(NN tool))(PP (IN for)(S (VP (VBG smoothing)(CC or)(VBG shaping)(NP (NN wood)))))))# 
103955296	planer	power	tool	 (S1 (NP (NP (DT a)(NN power)(NN tool))(PP (IN for)(S (VP (VBG smoothing)(CC or)(VBG shaping)(NP (NN wood)))))))# 
103577312	planimeter	measuring	instrument	 (S1 (NP (NP (DT a)(NN measuring)(NN instrument))(PP (IN for)(S (VP (VBG measuring)(NP (NP (DT the)(NN area))(PP (IN of)(NP (DT an)(JJ irregular)(NN plane)(NN figure)))))))))# 
112352990	plantain	banana	tree	 (S1 (NP (NP (DT a)(NN banana)(NN tree))(VP (VBG bearing)(NP (NP (VBG hanging)(NNS clusters))(PP (IN of)(NP (JJ edible)(JJ angular)(JJ greenish)(NN starchy)(NNS fruits)))))))# 
101424165	Plasmodiidae	malaria	parasites	 (S1 (NP (NN malaria)(NNS parasites)))# 
103959014	plastron	metal	breastplate	 (S1 (NP (NP (DT a)(NN metal)(NN breastplate))(SBAR (WHNP (WDT that))(S (VP (AUX was)(VP (VBN worn)(PP (IN under)(NP (NP (DT a)(NN coat))(PP (IN of)(NP (NN mail)))))))))))# 
103961630	platen	work	table	 (S1 (NP (NP (NN work)(NN table))(PP (IN of)(NP (DT a)(NN machine)(NN tool)))))# 
101449712	platy	aquarium	fish	 (S1 (NP (JJ popular)(NN aquarium)(NN fish)))# 
102489288	Platyrrhini	howler	monkey	 (S1 (NP (NN howler)(NN monkey)))# 
102489288	Platyrrhini	spider	monkey	 (S1 (NP (NNP spider)(NNP monkey)))# 
104119478	playroom	recreation	room	 (S1 (NP (NP (DT a)(NN recreation)(NN room))(PP (IN for)(NP (NP (JJ noisy)(NNS activities))(PRN (-LRB- -LRB-)(NP (NP (NNS parties))(CC or)(NP (NNS children))('' '')(SBAR (S (NP (PRP s))(VP (VBP play)(NP (NN etc))))))(-RRB- -RRB-))))))# 
110441124	pleaser	pleasing	entertainer	 (S1 (NP (DT a)(NN pleasing)(NN entertainer)))# 
101538498	Plectrophenax	snow	bunting	 (S1 (NP (NNP snow)(NNP bunting)))# 
103967562	plough	farm	tool	 (S1 (NP (NP (DT a)(NN farm)(NN tool))(VP (AUXG having)(NP (QP (CD one)(CC or)(JJR more))(JJ heavy)(NNS blades))(S (VP (TO to)(VP (VP (VB break)(NP (DT the)(NN soil)))(CC and)(VP (VB cut)(NP (DT a)(NN furrow))(ADVP (RB prior)(PP (TO to)(NP (NN sowing)))))
103967562	plow	farm	tool	 (S1 (NP (NP (DT a)(NN farm)(NN tool))(VP (AUXG having)(NP (QP (CD one)(CC or)(JJR more))(JJ heavy)(NNS blades))(S (VP (TO to)(VP (VP (VB break)(NP (DT the)(NN soil)))(CC and)(VP (VB cut)(NP (DT a)(NN furrow))(ADVP (RB prior)(PP (TO to)(NP (NN sowing)))))
104373264	plugboard	telephone	central	 (S1 (NP (NP (NNP telephone)(NNP central))(SBAR (WHADVP (WRB where))(S (NP (NNS circuits))(VP (AUX are)(VP (VBN completed)(PP (IN with)(NP (NNS patchcords)))))))))# 
103970156	plunger	hand	tool	 (S1 (NP (NP (NN hand)(NN tool))(VP (VBG consisting)(PP (IN of)(NP (NP (DT a)(NN stick))(PP (IN with)(NP (NP (DT a)(NN rubber)(NN suction)(NN cup))(PP (IN at)(NP (CD one)(NN end))))))))))# 
100872107	plus	arithmetic	operation	 (S1 (NP (NP (DT the)(NN arithmetic)(NN operation))(PP (IN of)(NP (NN summing)))))# 
109603258	Pluto	cartoon	character	 (S1 (NP (NP (DT a)(NN cartoon)(NN character))(VP (VBN created)(PP (IN by)(NP (NNP Walt)(NNP Disney))))))# 
115176630	Pluviose	rainy	month	 (S1 (NP (DT the)(NN rainy)(NN month)))# 
112100538	Poaceae	sugar	cane	 (S1 (NP (NNP sugar)(NNP cane)))# 
109082158	Pocatello	university	town	 (S1 (NP (NP (DT a)(NN university)(NN town))(PP (IN in)(NP (JJ southeastern)(NNP Idaho)))))# 
103973170	pocketbook	paperback	book	 (S1 (NP (JJ pocket-sized)(NN paperback)(NN book)))# 
114330201	podalgia	foot	pain	 (S1 (NP (NN foot)(NN pain)))# 
110447255	poetess	woman	poet	 (S1 (NP (DT a)(NN woman)(NN poet)))# 
113902482	point	V	shape	 (S1 (NP (DT a)(NN V)(NN shape)))# 
103974671	point	wall	socket	 (S1 (NP (DT a)(NN wall)(NN socket)))# 
103975926	poker	fire	iron	 (S1 (NP (NP (NN fire)(NN iron))(VP (VBG consisting)(PP (IN of)(NP (NP (DT a)(NN metal)(NN rod))(PP (IN with)(NP (DT a)(VB handle))))))))# 
113614679	pole	square	rod	 (S1 (NP (NP (DT a)(NN square)(NN rod))(PP (IN of)(NP (NN land)))))# 
103977266	poleax	battle	ax	 (S1 (NP (NP (DT a)(NN battle)(NN ax))(VP (VBN used)(PP (IN in)(NP (DT the)(NNP Middle)(NNPS Ages))))))# 
103977266	poleaxe	battle	ax	 (S1 (NP (NP (DT a)(NN battle)(NN ax))(VP (VBN used)(PP (IN in)(NP (DT the)(NNP Middle)(NNPS Ages))))))# 
102445715	polecat	musteline	mammal	 (S1 (NP (NP (JJ American)(NN musteline)(NN mammal))(VP (ADVP (RB typically))(VBG ejecting)(NP (NP (DT an)(ADJP (RB intensely)(JJ malodorous))(NN fluid))(SBAR (WHADVP (WRB when))(S (VP (VBN startled))))))))# 
102387452	poler	draft	horse	 (S1 (NP (NP (DT a)(NN draft)(NN horse))(VP (VBN harnessed)(PP (IN alongside)(NP (NP (DT the)(NN shaft)(CC or)(NN pole))(PP (IN of)(NP (DT a)(NN vehicle))))))))# 
110449412	policewoman	woman	policeman	 (S1 (NP (DT a)(NN woman)(NN policeman)))# 
102911332	polisher	power	tool	 (S1 (NP (NP (DT a)(NN power)(NN tool))(VP (VBN used)(S (VP (TO to)(VP (VB buff)(NP (NNS surfaces))))))))# 
114857278	pollutant	waste	matter	 (S1 (NP (NP (NN waste)(NN matter))(SBAR (WHNP (WDT that))(S (VP (VBZ contaminates)(NP (DT the)(NN water)(CC or)(NN air)(CC or)(NN soil)))))))# 
